4lett	%ULT_Ty	%PULT_Ty	%APULT_Ty	%PAPULT_Ty	nULT_Ty	nPULT_Ty	nAPULT_Ty	nPAPULT_Ty
cono	5.882352941	55.88235294	38.23529412	NA	2	19	13	NA
conq	7.692307692	69.23076923	23.07692308	NA	1	9	3	NA
cons	7.627118644	74.57627119	16.94915254	0.847457627	9	88	20	1
cont	7.633587786	80.15267176	10.6870229	1.526717557	10	105	14	2
conv	7.692307692	61.53846154	30.76923077	NA	3	24	12	NA
cope	NA	100	NA	NA	NA	7	NA	NA
copi	NA	87.5	12.5	NA	NA	7	1	NA
copp	NA	100	NA	NA	NA	5	NA	NA
copr	11.11111111	72.22222222	16.66666667	NA	2	13	3	NA
cora	NA	90	10	NA	NA	9	1	NA
cord	NA	100	NA	NA	NA	4	NA	NA
cori	12.5	37.5	50	NA	1	3	4	NA
corn	NA	100	NA	NA	NA	5	NA	NA
coro	NA	100	NA	NA	NA	6	NA	NA
corp	NA	100	NA	NA	NA	6	NA	NA
corr	NA	77.5862069	22.4137931	NA	NA	45	13	NA
cors	NA	100	NA	NA	NA	8	NA	NA
cort	NA	100	NA	NA	NA	10	NA	NA
corv	NA	100	NA	NA	NA	2	NA	NA
cosa	NA	100	NA	NA	NA	7	NA	NA
cosc	NA	100	NA	NA	NA	1	NA	NA
cosi	20	80	NA	NA	1	4	NA	NA
cosm	NA	NA	100	NA	NA	NA	3	NA
coso	NA	100	NA	NA	NA	2	NA	NA
cosp	NA	60	40	NA	NA	6	4	NA
cost	7.368421053	70.52631579	22.10526316	NA	7	67	21	NA
coto	NA	100	NA	NA	NA	1	NA	NA
cott	NA	100	NA	NA	NA	4	NA	NA
cova	20	80	NA	NA	1	4	NA	NA
cozz	NA	100	NA	NA	NA	1	NA	NA
cran	NA	100	NA	NA	NA	1	NA	NA
crat	NA	100	NA	NA	NA	2	NA	NA
crav	NA	100	NA	NA	NA	2	NA	NA
crea	11.11111111	83.33333333	5.555555556	NA	2	15	1	NA
cred	2.564102564	69.23076923	28.20512821	NA	1	27	11	NA
crem	NA	100	NA	NA	NA	2	NA	NA
crep	NA	100	NA	NA	NA	3	NA	NA
cres	4.347826087	65.2173913	30.43478261	NA	1	15	7	NA
cret	NA	100	NA	NA	NA	1	NA	NA
cric	NA	100	NA	NA	NA	3	NA	NA
crin	NA	100	NA	NA	NA	2	NA	NA
cris	NA	100	NA	NA	NA	7	NA	NA
croc	NA	100	NA	NA	NA	2	NA	NA
crol	33.33333333	66.66666667	NA	NA	2	4	NA	NA
cron	NA	NA	100	NA	NA	NA	2	NA
cros	NA	100	NA	NA	NA	2	NA	NA
cruc	NA	100	NA	NA	NA	1	NA	NA
crud	14.28571429	85.71428571	NA	NA	1	6	NA	NA
cubo	NA	100	NA	NA	NA	2	NA	NA
cucc	NA	77.77777778	22.22222222	NA	NA	7	2	NA
cuci	9.090909091	77.27272727	13.63636364	NA	2	17	3	NA
cucu	100	NA	NA	NA	1	NA	NA	NA
cuff	NA	100	NA	NA	NA	2	NA	NA
cugi	NA	100	NA	NA	NA	6	NA	NA
cull	NA	100	NA	NA	NA	2	NA	NA
cult	NA	100	NA	NA	NA	4	NA	NA
cumu	NA	NA	100	NA	NA	NA	2	NA
cuoc	NA	69.23076923	30.76923077	NA	NA	9	4	NA
cuoi	NA	100	NA	NA	NA	1	NA	NA
cuor	NA	100	NA	NA	NA	2	NA	NA
cupo	NA	100	NA	NA	NA	3	NA	NA
cura	7.142857143	85.71428571	7.142857143	NA	1	12	1	NA
curi	20	80	NA	NA	2	8	NA	NA
curv	NA	100	NA	NA	NA	2	NA	NA
cusc	NA	100	NA	NA	NA	2	NA	NA
cust	NA	100	NA	NA	NA	7	NA	NA
dado	NA	100	NA	NA	NA	3	NA	NA
dain	NA	50	50	NA	NA	1	1	NA
dama	NA	100	NA	NA	NA	2	NA	NA
dami	NA	100	NA	NA	NA	2	NA	NA
dann	5.882352941	88.23529412	5.882352941	NA	1	15	1	NA
danz	11.11111111	55.55555556	33.33333333	NA	1	5	3	NA
dapp	NA	100	NA	NA	NA	2	NA	NA
dare	4.109589041	54.79452055	36.98630137	4.109589041	3	40	27	3
data	NA	100	NA	NA	NA	2	NA	NA
dato	NA	100	NA	NA	NA	4	NA	NA
dava	NA	100	NA	NA	NA	3	NA	NA
davv	NA	100	NA	NA	NA	1	NA	NA
debi	NA	60	40	NA	NA	3	2	NA
debo	NA	50	50	NA	NA	2	2	NA
deca	NA	NA	100	NA	NA	NA	2	NA
dece	NA	100	NA	NA	NA	2	NA	NA
deci	3.125	62.5	34.375	NA	1	20	11	NA
deco	23.07692308	69.23076923	7.692307692	NA	3	9	1	NA
dedi	6.666666667	53.33333333	26.66666667	13.33333333	1	8	4	2
defi	5.882352941	88.23529412	5.882352941	NA	1	15	1	NA
defu	NA	100	NA	NA	NA	2	NA	NA
degn	NA	100	NA	NA	NA	4	NA	NA
delf	NA	100	NA	NA	NA	2	NA	NA
deli	NA	100	NA	NA	NA	15	NA	NA
delt	NA	100	NA	NA	NA	2	NA	NA
delu	NA	72.72727273	27.27272727	NA	NA	8	3	NA
demo	NA	NA	100	NA	NA	NA	2	NA
dena	NA	66.66666667	33.33333333	NA	NA	2	1	NA
dens	25	75	NA	NA	1	3	NA	NA
dent	NA	100	NA	NA	NA	8	NA	NA
depo	NA	64.28571429	28.57142857	7.142857143	NA	9	4	1
deri	NA	80	20	NA	NA	4	1	NA
deru	NA	100	NA	NA	NA	8	NA	NA
desc	NA	65	25	10	NA	13	5	2
dese	NA	100	NA	NA	NA	4	NA	NA
desi	5	70	20	5	1	14	4	1
deso	NA	100	NA	NA	NA	3	NA	NA
dest	6.666666667	86.66666667	6.666666667	NA	1	13	1	NA
dete	7.142857143	78.57142857	7.142857143	7.142857143	1	11	1	1
detr	NA	100	NA	NA	NA	1	NA	NA
dett	NA	100	NA	NA	NA	7	NA	NA
deva	NA	80	20	NA	NA	4	1	NA
diab	NA	NA	100	NA	NA	NA	3	NA
dial	NA	33.33333333	66.66666667	NA	NA	1	2	NA
diam	NA	100	NA	NA	NA	3	NA	NA
diar	NA	100	NA	NA	NA	2	NA	NA
diav	NA	40	60	NA	NA	2	3	NA
dice	NA	100	NA	NA	NA	1	NA	NA
dich	12.5	87.5	NA	NA	1	7	NA	NA
dici	NA	100	NA	NA	NA	2	NA	NA
dida	NA	NA	100	NA	NA	NA	2	NA
diec	NA	100	NA	NA	NA	2	NA	NA
diet	NA	100	NA	NA	NA	2	NA	NA
difa	NA	100	NA	NA	NA	1	NA	NA
dife	NA	55	45	NA	NA	11	9	NA
diff	4.347826087	47.82608696	47.82608696	NA	1	11	11	NA
diga	NA	100	NA	NA	NA	2	NA	NA
dige	NA	100	NA	NA	NA	8	NA	NA
dign	100	NA	NA	NA	1	NA	NA	NA
dila	33.33333333	66.66666667	NA	NA	1	2	NA	NA
dili	NA	100	NA	NA	NA	2	NA	NA
dilu	NA	100	NA	NA	NA	2	NA	NA
dima	33.33333333	66.66666667	NA	NA	1	2	NA	NA
dime	5.882352941	67.64705882	23.52941176	2.941176471	2	23	8	1
dimi	16.66666667	66.66666667	16.66666667	NA	1	4	1	NA
dimo	8.695652174	69.56521739	17.39130435	4.347826087	2	16	4	1
dina	NA	25	75	NA	NA	1	3	NA
dino	NA	100	NA	NA	NA	2	NA	NA
dint	NA	100	NA	NA	NA	1	NA	NA
dipe	NA	60	40	NA	NA	3	2	NA
dipi	NA	72.72727273	27.27272727	NA	NA	8	3	NA
dipl	NA	100	NA	NA	NA	2	NA	NA
dire	4.47761194	73.13432836	22.3880597	NA	3	49	15	NA
diri	NA	62.5	37.5	NA	NA	15	9	NA
diro	NA	100	NA	NA	NA	1	NA	NA
disa	NA	100	NA	NA	NA	5	NA	NA
disb	NA	100	NA	NA	NA	3	NA	NA
disc	NA	75.67567568	24.32432432	NA	NA	28	9	NA
dise	11.53846154	65.38461538	23.07692308	NA	3	17	6	NA
disf	NA	80	20	NA	NA	4	1	NA
disg	NA	100	NA	NA	NA	5	NA	NA
diso	NA	60	40	NA	NA	3	2	NA
disp	1.666666667	81.66666667	15	1.666666667	1	49	9	1
diss	25	75	NA	NA	1	3	NA	NA
dist	2.352941176	80	17.64705882	NA	2	68	15	NA
disu	NA	100	NA	NA	NA	3	NA	NA
dito	NA	100	NA	NA	NA	4	NA	NA
ditt	NA	100	NA	NA	NA	1	NA	NA
diva	NA	100	NA	NA	NA	1	NA	NA
dive	10.71428571	67.85714286	21.42857143	NA	9	57	18	NA
divi	4.347826087	78.26086957	17.39130435	NA	1	18	4	NA
divo	8.333333333	91.66666667	NA	NA	1	11	NA	NA
dlin	NA	100	NA	NA	NA	1	NA	NA
docc	NA	100	NA	NA	NA	1	NA	NA
doci	NA	NA	100	NA	NA	NA	1	NA
docu	NA	100	NA	NA	NA	3	NA	NA
dodi	NA	NA	100	NA	NA	NA	1	NA
dolc	NA	80	20	NA	NA	8	2	NA
dole	40	40	20	NA	2	2	1	NA
doll	NA	33.33333333	66.66666667	NA	NA	1	2	NA
dolo	NA	100	NA	NA	NA	2	NA	NA
doma	8.695652174	73.91304348	17.39130435	NA	2	17	4	NA
dome	NA	NA	100	NA	NA	NA	6	NA
domi	NA	69.23076923	23.07692308	7.692307692	NA	9	3	1
dona	20	60	20	NA	3	9	3	NA
dond	NA	62.5	37.5	NA	NA	5	3	NA
donn	NA	100	NA	NA	NA	3	NA	NA
dono	NA	100	NA	NA	NA	2	NA	NA
dopo	NA	100	NA	NA	NA	1	NA	NA
dopp	NA	100	NA	NA	NA	2	NA	NA
dora	NA	100	NA	NA	NA	4	NA	NA
dorm	15.38461538	76.92307692	7.692307692	NA	4	20	2	NA
dors	NA	100	NA	NA	NA	2	NA	NA
dose	NA	100	NA	NA	NA	2	NA	NA
doss	NA	100	NA	NA	NA	1	NA	NA
dota	NA	100	NA	NA	NA	5	NA	NA
dote	NA	100	NA	NA	NA	2	NA	NA
dott	33.33333333	66.66666667	NA	NA	2	4	NA	NA
dove	10.41666667	75	14.58333333	NA	5	36	7	NA
dovu	NA	100	NA	NA	NA	4	NA	NA
dozz	NA	100	NA	NA	NA	2	NA	NA
drag	NA	100	NA	NA	NA	1	NA	NA
dram	NA	40	60	NA	NA	2	3	NA
drii	NA	100	NA	NA	NA	1	NA	NA
drit	NA	100	NA	NA	NA	4	NA	NA
driz	NA	100	NA	NA	NA	4	NA	NA
drog	NA	80	20	NA	NA	4	1	NA
dubb	NA	100	NA	NA	NA	2	NA	NA
dubi	14.28571429	71.42857143	14.28571429	NA	1	5	1	NA
duca	NA	100	NA	NA	NA	3	NA	NA
duec	NA	100	NA	NA	NA	1	NA	NA
duem	NA	100	NA	NA	NA	1	NA	NA
duna	NA	100	NA	NA	NA	2	NA	NA
dunq	NA	100	NA	NA	NA	1	NA	NA
duom	NA	100	NA	NA	NA	1	NA	NA
dura	11.76470588	64.70588235	23.52941176	NA	2	11	4	NA
duro	NA	66.66666667	33.33333333	NA	NA	4	2	NA
ebbe	NA	100	NA	NA	NA	1	NA	NA
ebre	NA	100	NA	NA	NA	3	NA	NA
ecce	NA	92.85714286	7.142857143	NA	NA	13	1	NA
ecci	NA	100	NA	NA	NA	5	NA	NA
ecco	NA	9.090909091	90.90909091	NA	NA	1	10	NA
ecli	NA	100	NA	NA	NA	2	NA	NA
ecol	NA	33.33333333	66.66666667	NA	NA	1	2	NA
econ	NA	20	80	NA	NA	1	4	NA
eder	NA	NA	100	NA	NA	NA	1	NA
edic	NA	NA	100	NA	NA	NA	2	NA
edif	NA	100	NA	NA	NA	2	NA	NA
ediz	NA	100	NA	NA	NA	2	NA	NA
educ	12.5	87.5	NA	NA	1	7	NA	NA
effe	NA	90	10	NA	NA	9	1	NA
effi	NA	66.66666667	33.33333333	NA	NA	2	1	NA
egiz	NA	100	NA	NA	NA	4	NA	NA
egli	NA	100	NA	NA	NA	1	NA	NA
egoi	NA	100	NA	NA	NA	1	NA	NA
ehil	100	NA	NA	NA	1	NA	NA	NA
elas	NA	NA	100	NA	NA	NA	2	NA
elef	NA	100	NA	NA	NA	6	NA	NA
eleg	NA	42.85714286	57.14285714	NA	NA	6	8	NA
elem	NA	80	20	NA	NA	4	1	NA
elen	NA	77.77777778	22.22222222	NA	NA	7	2	NA
elet	10	10	80	NA	1	1	8	NA
elev	NA	80	20	NA	NA	4	1	NA
elez	NA	100	NA	NA	NA	2	NA	NA
elic	NA	NA	100	NA	NA	NA	2	NA
elim	14.28571429	57.14285714	28.57142857	NA	1	4	2	NA
elmo	NA	100	NA	NA	NA	2	NA	NA
eman	20	60	20	NA	1	3	1	NA
emer	NA	85.71428571	14.28571429	NA	NA	6	1	NA
emet	NA	76.92307692	23.07692308	NA	NA	10	3	NA
emig	NA	80	20	NA	NA	4	1	NA
emis	NA	100	NA	NA	NA	1	NA	NA
emoz	11.11111111	77.77777778	11.11111111	NA	1	7	1	NA
enci	NA	100	NA	NA	NA	2	NA	NA
ener	NA	33.33333333	66.66666667	NA	NA	2	4	NA
enig	NA	100	NA	NA	NA	2	NA	NA
enor	NA	100	NA	NA	NA	2	NA	NA
ente	NA	100	NA	NA	NA	2	NA	NA
entr	11.11111111	74.07407407	14.81481481	NA	3	20	4	NA
entu	NA	100	NA	NA	NA	7	NA	NA
enun	NA	100	NA	NA	NA	2	NA	NA
epis	NA	100	NA	NA	NA	2	NA	NA
epoc	NA	NA	100	NA	NA	NA	2	NA
eppu	NA	100	NA	NA	NA	1	NA	NA
equi	NA	66.66666667	33.33333333	NA	NA	4	2	NA
erba	NA	100	NA	NA	NA	6	NA	NA
erbo	NA	100	NA	NA	NA	4	NA	NA
ered	NA	83.33333333	NA	16.66666667	NA	5	NA	1
erme	NA	100	NA	NA	NA	2	NA	NA
erod	NA	100	NA	NA	NA	2	NA	NA
eroe	NA	100	NA	NA	NA	2	NA	NA
eroi	NA	100	NA	NA	NA	1	NA	NA
eros	NA	100	NA	NA	NA	1	NA	NA
erro	NA	100	NA	NA	NA	2	NA	NA
eruz	NA	100	NA	NA	NA	2	NA	NA
esag	NA	71.42857143	28.57142857	NA	NA	5	2	NA
esam	8.333333333	91.66666667	NA	NA	1	11	NA	NA
esat	NA	100	NA	NA	NA	6	NA	NA
esau	14.28571429	85.71428571	NA	NA	1	6	NA	NA
esch	NA	100	NA	NA	NA	2	NA	NA
escl	6.25	68.75	25	NA	1	11	4	NA
esec	NA	100	NA	NA	NA	1	NA	NA
eseg	13.33333333	73.33333333	13.33333333	NA	2	11	2	NA
esem	NA	100	NA	NA	NA	4	NA	NA
eser	6.666666667	66.66666667	20	6.666666667	1	10	3	1
esib	10	60	30	NA	1	6	3	NA
esig	NA	87.5	12.5	NA	NA	7	1	NA
esil	NA	100	NA	NA	NA	1	NA	NA
esis	5	70	25	NA	1	14	5	NA
esit	10	60	30	NA	1	6	3	NA
espa	NA	66.66666667	33.33333333	NA	NA	4	2	NA
espe	NA	84.61538462	15.38461538	NA	NA	11	2	NA
espl	8.333333333	83.33333333	8.333333333	NA	1	10	1	NA
espo	8.333333333	75	16.66666667	NA	1	9	2	NA
espr	NA	60	40	NA	NA	12	8	NA
esse	3.636363636	63.63636364	32.72727273	NA	2	35	18	NA
esso	NA	100	NA	NA	NA	1	NA	NA
esta	NA	100	NA	NA	NA	1	NA	NA
este	NA	60	40	NA	NA	12	8	NA
esti	10	70	20	NA	1	7	2	NA
estr	5.263157895	68.42105263	26.31578947	NA	1	13	5	NA
eta'	100	NA	NA	NA	1	NA	NA	NA
eter	NA	100	NA	NA	NA	3	NA	NA
etic	NA	100	NA	NA	NA	2	NA	NA
etru	NA	100	NA	NA	NA	3	NA	NA
etto	NA	50	50	NA	NA	2	2	NA
euro	NA	100	NA	NA	NA	4	NA	NA
evad	33.33333333	33.33333333	33.33333333	NA	1	1	1	NA
evap	NA	60	20	20	NA	3	1	1
even	NA	100	NA	NA	NA	2	NA	NA
evid	NA	100	NA	NA	NA	4	NA	NA
evit	23.07692308	61.53846154	7.692307692	7.692307692	3	8	1	1
evol	NA	66.66666667	33.33333333	NA	NA	4	2	NA
evvi	NA	100	NA	NA	NA	1	NA	NA
extr	NA	100	NA	NA	NA	2	NA	NA
fabb	6.25	62.5	25	6.25	1	10	4	1
facc	NA	100	NA	NA	NA	6	NA	NA
fach	NA	100	NA	NA	NA	2	NA	NA
faci	12.5	25	50	12.5	1	2	4	1
faco	100	NA	NA	NA	1	NA	NA	NA
fagi	NA	100	NA	NA	NA	2	NA	NA
fago	NA	100	NA	NA	NA	2	NA	NA
falc	16.66666667	83.33333333	NA	NA	1	5	NA	NA
fale	NA	100	NA	NA	NA	2	NA	NA
fall	NA	100	NA	NA	NA	9	NA	NA
falo	100	NA	NA	NA	1	NA	NA	NA
FALS	NA	100	NA	NA	NA	4	NA	NA
fama	NA	100	NA	NA	NA	2	NA	NA
fame	NA	100	NA	NA	NA	1	NA	NA
fami	NA	100	NA	NA	NA	5	NA	NA
famo	NA	80	20	NA	NA	4	1	NA
fanc	NA	100	NA	NA	NA	6	NA	NA
fang	NA	100	NA	NA	NA	4	NA	NA
fann	NA	100	NA	NA	NA	2	NA	NA
fant	NA	63.15789474	36.84210526	NA	NA	12	7	NA
fara	NA	100	NA	NA	NA	4	NA	NA
fare	2.247191011	52.80898876	43.82022472	1.123595506	2	47	39	1
farf	NA	100	NA	NA	NA	3	NA	NA
fari	NA	100	NA	NA	NA	2	NA	NA
farm	NA	100	NA	NA	NA	2	NA	NA
faro	NA	100	NA	NA	NA	2	NA	NA
fasc	NA	80	20	NA	NA	4	1	NA
fase	NA	100	NA	NA	NA	2	NA	NA
fast	NA	100	NA	NA	NA	2	NA	NA
fata	NA	100	NA	NA	NA	5	NA	NA
fati	NA	90.90909091	9.090909091	NA	NA	10	1	NA
fatt	NA	100	NA	NA	NA	9	NA	NA
faun	NA	100	NA	NA	NA	1	NA	NA
fava	NA	100	NA	NA	NA	2	NA	NA
favo	9.523809524	57.14285714	33.33333333	NA	2	12	7	NA
fazz	NA	100	NA	NA	NA	3	NA	NA
febb	NA	100	NA	NA	NA	2	NA	NA
fede	NA	60	40	NA	NA	3	2	NA
fega	NA	NA	100	NA	NA	NA	1	NA
feli	14.28571429	85.71428571	NA	NA	1	6	NA	NA
felp	NA	100	NA	NA	NA	1	NA	NA
felt	NA	100	NA	NA	NA	1	NA	NA
femm	NA	60	40	NA	NA	3	2	NA
feni	NA	100	NA	NA	NA	4	NA	NA
feno	NA	NA	100	NA	NA	NA	2	NA
feri	7.142857143	78.57142857	14.28571429	NA	1	11	2	NA
ferm	7.692307692	66.66666667	25.64102564	NA	3	26	10	NA
fero	NA	50	50	NA	NA	2	2	NA
ferr	NA	100	NA	NA	NA	10	NA	NA
fess	NA	100	NA	NA	NA	2	NA	NA
fest	NA	89.47368421	10.52631579	NA	NA	17	2	NA
fett	NA	100	NA	NA	NA	3	NA	NA
fiab	NA	100	NA	NA	NA	2	NA	NA
fiam	NA	80	20	NA	NA	8	2	NA
fian	NA	100	NA	NA	NA	2	NA	NA
fias	NA	100	NA	NA	NA	2	NA	NA
fiat	NA	100	NA	NA	NA	1	NA	NA
fibr	NA	100	NA	NA	NA	2	NA	NA
ficc	16.66666667	66.66666667	16.66666667	NA	1	4	1	NA
fico	NA	100	NA	NA	NA	2	NA	NA
fida	5.882352941	76.47058824	17.64705882	NA	1	13	3	NA
fidu	NA	100	NA	NA	NA	1	NA	NA
fien	NA	100	NA	NA	NA	3	NA	NA
fier	NA	80	20	NA	NA	4	1	NA
figl	6.666666667	93.33333333	NA	NA	1	14	NA	NA
figu	NA	64.28571429	35.71428571	NA	NA	9	5	NA
fila	11.76470588	76.47058824	11.76470588	NA	2	13	2	NA
fili	NA	100	NA	NA	NA	2	NA	NA
film	NA	100	NA	NA	NA	2	NA	NA
filo	NA	50	50	NA	NA	2	2	NA
filt	NA	83.33333333	16.66666667	NA	NA	5	1	NA
fina	NA	100	NA	NA	NA	3	NA	NA
finc	100	NA	NA	NA	1	NA	NA	NA
fine	NA	100	NA	NA	NA	9	NA	NA
fing	6.25	62.5	31.25	NA	1	10	5	NA
fini	12.12121212	66.66666667	21.21212121	NA	4	22	7	NA
fino	NA	80	20	NA	NA	4	1	NA
fint	NA	100	NA	NA	NA	4	NA	NA
fioc	NA	100	NA	NA	NA	2	NA	NA
fion	NA	100	NA	NA	NA	2	NA	NA
fior	NA	87.5	12.5	NA	NA	14	2	NA
firm	16.66666667	66.66666667	16.66666667	NA	2	8	2	NA
fisc	10	80	10	NA	1	8	1	NA
fisi	NA	NA	100	NA	NA	NA	4	NA
fiss	4.761904762	66.66666667	28.57142857	NA	1	14	6	NA
fitt	NA	80	20	NA	NA	4	1	NA
fium	NA	66.66666667	33.33333333	NA	NA	2	1	NA
fiut	NA	100	NA	NA	NA	1	NA	NA
flas	NA	100	NA	NA	NA	1	NA	NA
flau	NA	100	NA	NA	NA	1	NA	NA
flor	NA	100	NA	NA	NA	1	NA	NA
flot	NA	100	NA	NA	NA	1	NA	NA
fluo	NA	100	NA	NA	NA	1	NA	NA
foca	NA	100	NA	NA	NA	2	NA	NA
foco	NA	100	NA	NA	NA	1	NA	NA
fode	NA	NA	100	NA	NA	NA	1	NA
fogg	NA	100	NA	NA	NA	1	NA	NA
fogl	NA	100	NA	NA	NA	9	NA	NA
foll	NA	100	NA	NA	NA	4	NA	NA
folt	NA	100	NA	NA	NA	3	NA	NA
fond	4.761904762	76.19047619	19.04761905	NA	1	16	4	NA
font	NA	100	NA	NA	NA	4	NA	NA
fora	NA	100	NA	NA	NA	5	NA	NA
forb	NA	NA	100	NA	NA	NA	1	NA
forc	NA	100	NA	NA	NA	2	NA	NA
fore	NA	100	NA	NA	NA	2	NA	NA
form	6.818181818	56.81818182	36.36363636	NA	3	25	16	NA
forn	10.52631579	73.68421053	15.78947368	NA	2	14	3	NA
foro	NA	100	NA	NA	NA	3	NA	NA
fors	NA	100	NA	NA	NA	1	NA	NA
fort	NA	71.42857143	28.57142857	NA	NA	10	4	NA
forz	NA	100	NA	NA	NA	7	NA	NA
fosf	NA	100	NA	NA	NA	1	NA	NA
foss	NA	66.66666667	33.33333333	NA	NA	4	2	NA
foto	7.692307692	53.84615385	38.46153846	NA	1	7	5	NA
frac	NA	100	NA	NA	NA	1	NA	NA
frad	NA	NA	100	NA	NA	NA	3	NA
frag	NA	37.5	62.5	NA	NA	3	5	NA
fram	NA	100	NA	NA	NA	2	NA	NA
fran	NA	100	NA	NA	NA	9	NA	NA
fras	NA	100	NA	NA	NA	3	NA	NA
frat	NA	100	NA	NA	NA	9	NA	NA
fraz	NA	100	NA	NA	NA	2	NA	NA
frec	NA	100	NA	NA	NA	2	NA	NA
fred	NA	85.71428571	14.28571429	NA	NA	6	1	NA
freg	33.33333333	66.66666667	NA	NA	1	2	NA	NA
fren	NA	100	NA	NA	NA	5	NA	NA
freq	NA	75	25	NA	NA	9	3	NA
fres	NA	100	NA	NA	NA	4	NA	NA
fret	NA	100	NA	NA	NA	1	NA	NA
frig	NA	50	50	NA	NA	3	3	NA
frit	NA	100	NA	NA	NA	5	NA	NA
friz	NA	100	NA	NA	NA	2	NA	NA
fron	NA	100	NA	NA	NA	4	NA	NA
frot	NA	NA	100	NA	NA	NA	2	NA
frug	16.66666667	83.33333333	NA	NA	1	5	NA	NA
frum	NA	100	NA	NA	NA	1	NA	NA
frus	NA	100	NA	NA	NA	1	NA	NA
frut	NA	83.33333333	16.66666667	NA	NA	5	1	NA
fuci	NA	100	NA	NA	NA	3	NA	NA
fuga	NA	100	NA	NA	NA	2	NA	NA
fugg	13.63636364	68.18181818	18.18181818	NA	3	15	4	NA
fulm	16.66666667	50	33.33333333	NA	1	3	2	NA
fuma	NA	87.5	12.5	NA	NA	7	1	NA
fume	NA	100	NA	NA	NA	2	NA	NA
fumo	NA	100	NA	NA	NA	2	NA	NA
fune	NA	100	NA	NA	NA	4	NA	NA
fung	NA	100	NA	NA	NA	2	NA	NA
funi	NA	100	NA	NA	NA	2	NA	NA
funz	18.18181818	72.72727273	9.090909091	NA	2	8	1	NA
fuoc	NA	100	NA	NA	NA	2	NA	NA
fuor	NA	100	NA	NA	NA	1	NA	NA
furb	NA	85.71428571	14.28571429	NA	NA	6	1	NA
furf	NA	100	NA	NA	NA	3	NA	NA
furg	NA	100	NA	NA	NA	2	NA	NA
furi	NA	100	NA	NA	NA	9	NA	NA
furt	NA	100	NA	NA	NA	2	NA	NA
fusa	NA	100	NA	NA	NA	1	NA	NA
fuso	NA	100	NA	NA	NA	2	NA	NA
fust	NA	100	NA	NA	NA	5	NA	NA
futu	NA	100	NA	NA	NA	10	NA	NA
gabb	NA	100	NA	NA	NA	5	NA	NA
gabi	NA	100	NA	NA	NA	1	NA	NA
gaio	NA	100	NA	NA	NA	3	NA	NA
gala	NA	100	NA	NA	NA	2	NA	NA
gale	NA	100	NA	NA	NA	2	NA	NA
gall	7.142857143	78.57142857	14.28571429	NA	1	11	2	NA
galo	25	75	NA	NA	1	3	NA	NA
gamb	NA	71.42857143	28.57142857	NA	NA	5	2	NA
gara	8.333333333	75	16.66666667	NA	1	9	2	NA
gare	25	50	25	NA	1	2	1	NA
garo	NA	NA	100	NA	NA	NA	2	NA
gasp	NA	100	NA	NA	NA	1	NA	NA
gatt	NA	100	NA	NA	NA	7	NA	NA
gela	11.11111111	88.88888889	NA	NA	1	8	NA	NA
geli	NA	NA	100	NA	NA	NA	4	NA
gelo	NA	100	NA	NA	NA	5	NA	NA
geme	NA	87.5	12.5	NA	NA	7	1	NA
gemm	NA	100	NA	NA	NA	1	NA	NA
gene	8.333333333	66.66666667	25	NA	1	8	3	NA
geni	NA	100	NA	NA	NA	6	NA	NA
genn	NA	100	NA	NA	NA	1	NA	NA
gent	NA	77.77777778	22.22222222	NA	NA	7	2	NA
geog	NA	20	80	NA	NA	1	4	NA
geom	NA	100	NA	NA	NA	1	NA	NA
germ	NA	100	NA	NA	NA	6	NA	NA
gess	NA	100	NA	NA	NA	2	NA	NA
gest	NA	100	NA	NA	NA	2	NA	NA
gett	8.333333333	66.66666667	25	NA	2	16	6	NA
ghep	NA	100	NA	NA	NA	2	NA	NA
ghia	NA	100	NA	NA	NA	13	NA	NA
ghir	NA	100	NA	NA	NA	3	NA	NA
giac	NA	92.30769231	7.692307692	NA	NA	12	1	NA
gial	NA	100	NA	NA	NA	5	NA	NA
giap	NA	100	NA	NA	NA	2	NA	NA
giar	NA	100	NA	NA	NA	7	NA	NA
giga	NA	100	NA	NA	NA	6	NA	NA
gigl	NA	100	NA	NA	NA	2	NA	NA
ginn	NA	NA	100	NA	NA	NA	1	NA
gino	NA	100	NA	NA	NA	3	NA	NA
gioc	10.52631579	73.68421053	15.78947368	NA	4	28	6	NA
gioi	NA	100	NA	NA	NA	7	NA	NA
gior	NA	100	NA	NA	NA	13	NA	NA
gios	NA	100	NA	NA	NA	1	NA	NA
giov	18.75	37.5	43.75	NA	3	6	7	NA
gira	9.090909091	77.27272727	13.63636364	NA	2	17	3	NA
gire	NA	100	NA	NA	NA	1	NA	NA
giri	NA	100	NA	NA	NA	2	NA	NA
giro	NA	77.77777778	22.22222222	NA	NA	7	2	NA
gita	NA	100	NA	NA	NA	2	NA	NA
giu'	100	NA	NA	NA	1	NA	NA	NA
giub	NA	100	NA	NA	NA	1	NA	NA
giud	NA	61.11111111	33.33333333	5.555555556	NA	11	6	1
giug	NA	100	NA	NA	NA	1	NA	NA
giun	NA	70	30	NA	NA	14	6	NA
giur	9.090909091	72.72727273	18.18181818	NA	1	8	2	NA
gius	NA	75	16.66666667	8.333333333	NA	9	2	1
glac	NA	100	NA	NA	NA	2	NA	NA
glie	NA	100	NA	NA	NA	1	NA	NA
glob	NA	NA	100	NA	NA	NA	2	NA
